X,Y,k,
34.6214032859046,0.533951719483564,125.00000000
34.6401532858746,0.533951719483564,111.00000000
34.4651532861547,0.531868386153564,162.00000000
34.5422366193646,0.531868386153564,123.00000000
34.5484866193546,0.531868386153564,112.00000000
34.6109866192546,0.531868386153564,138.00000000
34.6172366192446,0.531868386153564,115.00000000
34.6318199525546,0.531868386153564,132.00000000
34.6339032858846,0.531868386153564,118.00000000
34.6609866191746,0.531868386153564,163.00000000
34.7026532857745,0.531868386153564,118.00000000
34.7047366191045,0.531868386153564,112.00000000
34.4089032862447,0.529785052823564,210.00000000
34.5026532860946,0.529785052823564,151.00000000
34.5214032860646,0.529785052823564,108.00000000
34.6568199525146,0.529785052823564,169.00000000
34.6630699525046,0.529785052823564,152.00000000
34.6755699524846,0.529785052823564,189.00000000
34.7193199524145,0.529785052823564,109.00000000
34.7234866190745,0.529785052823564,116.00000000
34.4359866195347,0.527701719493564,152.00000000
34.4589032861647,0.527701719493564,197.00000000
34.4651532861547,0.527701719493564,168.00000000
34.4755699528046,0.527701719493564,173.00000000
34.4776532861346,0.527701719493564,173.00000000
34.4797366194646,0.527701719493564,171.00000000
34.5589032860046,0.527701719493564,123.00000000
34.5672366193246,0.527701719493564,132.00000000
34.5859866192946,0.527701719493564,157.00000000
34.6109866192546,0.527701719493564,116.00000000
34.6464032858646,0.527701719493564,111.00000000
34.7068199524345,0.527701719493564,115.00000000
34.4026532862547,0.525618386163564,176.00000000
34.4214032862247,0.525618386163564,162.00000000
34.4234866195547,0.525618386163564,163.00000000
34.4318199528747,0.525618386163564,146.00000000
34.4651532861547,0.525618386163564,182.00000000
34.4797366194646,0.525618386163564,164.00000000
34.6005699526046,0.525618386163564,134.00000000
34.6193199525746,0.525618386163564,122.00000000
34.6297366192246,0.525618386163564,124.00000000
34.6568199525146,0.525618386163564,131.00000000
34.6714032858246,0.525618386163564,131.00000000
34.6964032857845,0.525618386163564,121.00000000
34.4443199528547,0.523535052833564,168.00000000
34.4714032861446,0.523535052833564,232.00000000
34.6630699525046,0.523535052833564,135.00000000
34.6859866191345,0.523535052833564,124.00000000
34.7026532857745,0.523535052833564,120.00000000
34.7193199524145,0.523535052833564,113.00000000
34.7234866190745,0.523535052833564,105.00000000
34.4276532862147,0.521451719503564,155.00000000
34.4505699528447,0.521451719503564,181.00000000
34.4630699528247,0.521451719503564,184.00000000
34.5172366194046,0.521451719503564,112.00000000
34.5547366193446,0.521451719503564,165.00000000
34.5880699526246,0.521451719503564,160.00000000
34.7297366190645,0.521451719503564,106.00000000
34.4151532862347,0.519368386173564,183.00000000
34.4568199528347,0.519368386173564,142.00000000
34.5276532860546,0.519368386173564,122.00000000
34.6693199524946,0.519368386173564,111.00000000
34.4380699528647,0.517285052843564,155.00000000
34.4630699528247,0.517285052843564,168.00000000
34.5068199527546,0.517285052843564,168.00000000
34.5755699526446,0.517285052843564,131.00000000
34.5797366193046,0.517285052843564,123.00000000
34.6005699526046,0.517285052843564,126.00000000
34.6068199525946,0.517285052843564,131.00000000
34.6734866191546,0.517285052843564,109.00000000
34.7234866190745,0.517285052843564,107.00000000
34.4214032862247,0.515201719513564,155.00000000
34.4526532861747,0.515201719513564,134.00000000
34.4714032861446,0.515201719513564,152.00000000
34.5068199527546,0.515201719513564,175.00000000
34.5297366193846,0.515201719513564,121.00000000
34.5589032860046,0.515201719513564,133.00000000
34.6672366191646,0.515201719513564,117.00000000
34.6818199524745,0.515201719513564,123.00000000
34.7151532857545,0.515201719513564,109.00000000
34.4089032862447,0.513118386183564,166.00000000
34.5172366194046,0.513118386183564,107.00000000
34.5401532860346,0.513118386183564,168.00000000
34.5839032859646,0.513118386183564,130.00000000
34.5943199526146,0.513118386183564,136.00000000
34.4609866194947,0.511035052853564,131.00000000
34.5380699527046,0.511035052853564,138.00000000
34.5568199526746,0.511035052853564,140.00000000
34.6193199525746,0.511035052853564,106.00000000
34.6589032858446,0.511035052853564,119.00000000
34.5109866194146,0.508951719523564,127.00000000
34.5880699526246,0.508951719523564,130.00000000
34.6026532859346,0.508951719523564,131.00000000
34.6276532858946,0.508951719523564,120.00000000
34.6693199524946,0.508951719523564,122.00000000
34.6839032858045,0.508951719523564,129.00000000
34.4859866194546,0.506868386193564,135.00000000
34.5172366194046,0.506868386193564,116.00000000
34.5693199526546,0.506868386193564,127.00000000
34.6276532858946,0.506868386193564,116.00000000
34.6714032858246,0.506868386193564,122.00000000
34.4109866195747,0.504785052863564,136.00000000
34.4547366195047,0.504785052863564,123.00000000
34.5464032860246,0.504785052863564,162.00000000
34.5672366193246,0.504785052863564,114.00000000
34.5901532859546,0.504785052863564,130.00000000
34.5964032859446,0.504785052863564,130.00000000
34.6651532858346,0.504785052863564,119.00000000
34.4568199528347,0.502701719533564,126.00000000
34.4589032861647,0.502701719533564,119.00000000
34.4714032861446,0.502701719533564,144.00000000
34.6401532858746,0.502701719533564,106.00000000
34.6609866191746,0.502701719533564,113.00000000
34.6922366191245,0.502701719533564,109.00000000
34.4589032861647,0.500618386203564,127.00000000
34.5276532860546,0.500618386203564,139.00000000
34.5589032860046,0.500618386203564,108.00000000
34.5818199526346,0.500618386203564,122.00000000
34.6130699525846,0.500618386203564,123.00000000
34.6630699525046,0.500618386203564,113.00000000
34.6839032858045,0.500618386203564,111.00000000
34.3943199529347,0.498535052873564,134.00000000
34.4172366195647,0.498535052873564,122.00000000
34.4839032861246,0.498535052873564,144.00000000
34.5734866193146,0.498535052873564,107.00000000
34.6026532859346,0.498535052873564,119.00000000
34.6172366192446,0.498535052873564,136.00000000
34.6339032858846,0.498535052873564,125.00000000
34.6839032858045,0.498535052873564,112.00000000
34.5234866193946,0.496451719543564,121.00000000
34.5984866192746,0.496451719543564,115.00000000
34.6505699525246,0.496451719543564,114.00000000
34.3859866196147,0.494368386213564,129.00000000
34.4193199528947,0.494368386213564,142.00000000
34.4797366194646,0.494368386213564,127.00000000
34.5589032860046,0.494368386213564,112.00000000
34.6255699525646,0.494368386213564,117.00000000
34.6526532858546,0.494368386213564,105.00000000
34.6818199524745,0.494368386213564,124.00000000
34.4089032862447,0.492285052883564,127.00000000
34.5380699527046,0.492285052883564,136.00000000
34.5693199526546,0.492285052883564,114.00000000
34.6026532859346,0.492285052883564,126.00000000
34.6193199525746,0.492285052883564,133.00000000
34.6359866192146,0.492285052883564,109.00000000
34.6401532858746,0.492285052883564,106.00000000
34.6818199524745,0.492285052883564,124.00000000
34.3943199529347,0.490201719553564,113.00000000
34.4151532862347,0.490201719553564,125.00000000
34.4172366195647,0.490201719553564,125.00000000
34.4505699528447,0.490201719553564,131.00000000
34.4568199528347,0.490201719553564,131.00000000
34.5214032860646,0.490201719553564,136.00000000
34.5464032860246,0.490201719553564,133.00000000
34.5984866192746,0.490201719553564,132.00000000
34.6089032859246,0.490201719553564,124.00000000
34.6734866191546,0.490201719553564,118.00000000
34.3984866195947,0.488118386223564,117.00000000
34.4109866195747,0.488118386223564,122.00000000
34.4151532862347,0.488118386223564,127.00000000
34.4214032862247,0.488118386223564,130.00000000
34.4984866194346,0.488118386223564,129.00000000
34.5255699527246,0.488118386223564,128.00000000
34.6464032858646,0.488118386223564,109.00000000
34.6568199525146,0.488118386223564,118.00000000
34.4005699529247,0.486035052893564,126.00000000
34.4526532861747,0.486035052893564,130.00000000
34.4880699527846,0.486035052893564,130.00000000
34.5380699527046,0.486035052893564,119.00000000
34.5630699526646,0.486035052893564,103.00000000
34.5693199526546,0.486035052893564,117.00000000
34.6797366191445,0.486035052893564,115.00000000
34.4089032862447,0.483951719563564,139.00000000
34.4193199528947,0.483951719563564,136.00000000
34.4984866194346,0.483951719563564,185.00000000
34.5214032860646,0.483951719563564,128.00000000
34.5964032859446,0.483951719563564,109.00000000
34.6109866192546,0.483951719563564,121.00000000
34.6234866192346,0.483951719563564,130.00000000
34.4380699528647,0.481868386233564,128.00000000
34.5214032860646,0.481868386233564,125.00000000
34.5401532860346,0.481868386233564,114.00000000
34.5797366193046,0.481868386233564,114.00000000
34.6422366192046,0.481868386233564,120.00000000
34.6630699525046,0.481868386233564,129.00000000
34.4589032861647,0.479785052903564,128.00000000
34.5859866192946,0.479785052903564,115.00000000
34.6297366192246,0.479785052903564,119.00000000
34.6380699525446,0.479785052903564,128.00000000
34.6734866191546,0.479785052903564,118.00000000
34.3922366196047,0.477701719573564,137.00000000
34.5422366193646,0.477701719573564,111.00000000
34.5693199526546,0.477701719573564,125.00000000
34.5922366192846,0.477701719573564,121.00000000
34.6276532858946,0.477701719573564,112.00000000
34.6526532858546,0.477701719573564,110.00000000
34.6547366191846,0.477701719573564,106.00000000
34.6630699525046,0.477701719573564,116.00000000
34.6651532858346,0.477701719573564,115.00000000
34.3901532862747,0.475618386243564,141.00000000
34.4026532862547,0.475618386243564,132.00000000
34.5672366193246,0.475618386243564,131.00000000
34.5859866192946,0.475618386243564,113.00000000
34.4234866195547,0.473535052913564,125.00000000
34.4422366195247,0.473535052913564,142.00000000
34.4589032861647,0.473535052913564,138.00000000
34.5693199526546,0.473535052913564,136.00000000
34.5755699526446,0.473535052913564,135.00000000
34.6401532858746,0.473535052913564,108.00000000
34.3901532862747,0.471451719583564,117.00000000
34.4568199528347,0.471451719583564,136.00000000
34.5547366193446,0.471451719583564,108.00000000
34.6214032859046,0.471451719583564,102.00000000
34.6609866191746,0.471451719583564,108.00000000
34.5130699527446,0.469368386253564,120.00000000
34.5359866193746,0.469368386253564,128.00000000
34.5964032859446,0.469368386253564,110.00000000
34.4339032862047,0.467285052923564,126.00000000
34.5193199527346,0.467285052923564,116.00000000
34.5984866192746,0.467285052923564,118.00000000
34.5130699527446,0.465201719593564,129.00000000
34.6151532859146,0.465201719593564,113.00000000
34.5359866193746,0.463118386263564,121.00000000
34.5609866193346,0.463118386263564,115.00000000
34.5734866193146,0.463118386263564,112.00000000
34.5964032859446,0.461035052933564,109.00000000
34.5172366194046,0.458951719603564,115.00000000
34.5964032859446,0.458951719603564,111.00000000
34.6505699525246,0.458951719603564,105.00000000
34.5193199527346,0.456868386273564,119.00000000
34.6151532859146,0.456868386273564,128.00000000
34.5234866193946,0.454785052943564,129.00000000
34.6026532859346,0.454785052943564,120.00000000
34.6359866192146,0.454785052943564,130.00000000
34.6380699525446,0.454785052943564,124.00000000
34.5984866192746,0.452701719613564,117.00000000
34.5901532859546,0.450618386283564,112.00000000
34.6005699526046,0.450618386283564,111.00000000
34.5818199526346,0.431868386313565,119.00000000
34.5880699526246,0.431868386313565,113.00000000
34.5880699526246,0.429785052983565,117.00000000
